"","CustomerID","CustomerType","Registrationdate","Sex","Age","fallbonus","Income"
"2407",2407,1,2018-03-21,1,48,0,3
"2408",2408,4,2018-01-01,0,35,0,2
"2409",2409,2,2018-02-04,1,19,0,3
"2410",2410,2,2018-03-25,0,25,0,3
"2411",2411,1,2018-04-25,1,40,0,2
"2412",2412,4,2017-11-29,1,12,1,2
"2413",2413,1,2018-02-08,0,13,0,3
"2414",2414,3,2018-04-25,1,28,0,2
"2415",2415,4,2018-01-03,0,54,0,3
"2416",2416,3,2018-04-22,1,71,0,1
"2417",2417,3,2018-04-07,0,14,1,3
"2418",2418,2,2016-09-10,1,31,0,3
"2419",2419,3,2018-04-28,1,49,0,3
"2420",2420,4,2018-03-10,0,34,0,1
"2421",2421,1,2017-07-29,0,12,0,2
"2422",2422,2,2016-11-22,1,31,0,2
"2423",2423,2,2017-01-16,1,11,0,2
"2424",2424,2,2017-03-10,1,52,0,2
"2425",2425,1,2018-03-01,1,25,0,3
"2426",2426,3,2018-03-25,0,29,0,2
"2427",2427,1,2016-08-26,0,37,1,2
"2428",2428,3,2017-03-30,1,29,0,1
"2429",2429,3,2017-05-23,0,30,0,2
"2430",2430,4,2017-08-10,1,17,0,3
"2431",2431,1,2016-12-12,0,8,0,1
"2432",2432,1,2017-09-04,0,30,0,1
"2433",2433,1,2018-04-04,0,18,0,1
"2434",2434,4,2016-10-29,0,30,0,3
"2435",2435,1,2018-02-05,0,19,0,2
"2436",2436,2,2016-08-28,1,29,0,3
"2437",2437,1,2018-01-17,0,33,0,3
"2438",2438,4,2016-11-22,1,28,0,1
"2439",2439,1,2017-04-05,0,46,0,1
"2440",2440,3,2016-12-05,0,32,0,3
"2441",2441,4,2018-03-18,0,32,0,2
"2442",2442,3,2017-12-21,0,26,0,2
"2443",2443,2,2018-03-27,0,13,0,2
"2444",2444,3,2018-02-20,1,31,0,2
"2445",2445,1,2018-02-10,0,23,0,1
"2446",2446,1,2018-03-07,0,78,0,3
"2447",2447,1,2016-12-05,0,30,0,1
"2448",2448,2,2018-03-03,0,41,0,3
"2449",2449,2,2018-02-22,0,9,0,2
"2450",2450,3,2016-07-03,0,29,1,1
"2451",2451,2,2018-02-14,0,16,0,3
"2452",2452,1,2016-10-06,1,29,1,3
"2453",2453,3,2016-11-22,1,26,0,3
"2454",2454,4,2016-10-18,0,34,0,2
"2455",2455,2,2017-11-22,0,33,1,3
"2456",2456,1,2017-11-06,0,27,0,3
"2457",2457,4,2017-10-29,0,32,1,1
"2458",2458,1,2017-09-22,1,10,0,3
"2459",2459,4,2017-10-14,0,8,0,2
"2460",2460,1,2018-01-04,0,10,0,3
"2461",2461,4,2018-04-21,1,31,0,1
"2462",2462,3,2017-11-17,0,34,1,2
"2463",2463,3,2016-12-21,1,16,0,1
"2464",2464,4,2018-02-27,1,13,0,2
"2465",2465,4,2016-11-18,1,41,0,1
"2466",2466,1,2018-01-02,1,26,0,3
"2467",2467,2,2018-03-02,0,12,1,1
"2468",2468,2,2018-01-08,1,10,0,1
"2469",2469,4,2016-12-15,0,30,0,2
"2470",2470,3,2018-04-13,0,31,0,3
"2471",2471,2,2016-09-07,0,58,0,1
"2472",2472,1,2016-11-23,0,33,1,3
"2473",2473,1,2018-01-15,0,6,1,2
"2474",2474,2,2018-03-04,0,58,0,3
"2475",2475,1,2016-12-11,0,29,0,1
"2476",2476,2,2018-02-18,0,16,1,1
"2477",2477,1,2018-02-27,0,19,0,2
"2478",2478,4,2016-09-20,1,35,0,1
"2479",2479,1,2018-03-29,0,8,0,2
"2480",2480,3,2018-01-20,1,13,1,2
"2481",2481,3,2016-08-05,1,28,1,1
"2482",2482,1,2018-01-04,0,26,0,1
"2483",2483,2,2017-08-25,0,13,1,1
"2484",2484,1,2018-02-05,0,31,1,3
"2485",2485,2,2016-09-14,0,46,0,2
"2486",2486,1,2016-07-10,0,8,1,2
"2487",2487,1,2018-04-05,1,43,0,2
"2488",2488,1,2017-01-08,0,10,0,1
"2489",2489,4,2018-03-20,0,31,0,3
"2490",2490,1,2017-12-04,0,38,0,1
"2491",2491,2,2018-01-05,1,21,0,3
"2492",2492,4,2016-08-02,0,32,0,2
"2493",2493,1,2018-03-17,1,22,0,1
"2494",2494,2,2018-01-14,0,11,0,1
"2495",2495,2,2017-12-15,1,14,0,3
"2496",2496,4,2016-07-20,1,31,0,1
"2497",2497,3,2016-12-12,1,8,0,3
"2498",2498,4,2016-08-31,1,43,0,1
"2499",2499,4,2016-11-18,1,61,1,3
"2500",2500,1,2018-03-20,0,18,0,1
"2501",2501,2,2018-04-04,1,6,0,2
"2502",2502,2,2016-07-03,1,26,0,2
"2503",2503,3,2017-02-18,0,26,0,1
"2504",2504,4,2018-01-27,1,34,0,3
"2505",2505,1,2018-04-09,0,43,0,3
"2506",2506,2,2018-02-07,1,32,0,3
"2507",2507,4,2018-04-27,0,31,1,3
"2508",2508,3,2017-07-02,0,44,0,2
"2509",2509,3,2018-02-05,0,29,0,1
"2510",2510,4,2018-04-27,0,44,0,3
"2511",2511,4,2016-09-30,0,30,0,3
"2512",2512,2,2016-10-10,0,19,1,2
"2513",2513,4,2018-03-11,1,9,0,2
"2514",2514,3,2017-01-21,0,13,0,1
"2515",2515,3,2016-09-03,1,29,0,1
"2516",2516,1,2018-02-25,1,11,0,2
"2517",2517,2,2016-08-14,0,59,0,1
"2518",2518,4,2018-03-25,0,31,0,1
"2519",2519,1,2017-06-14,1,24,0,3
"2520",2520,1,2018-01-24,1,11,0,2
"2521",2521,2,2017-09-17,1,30,0,3
"2522",2522,1,2018-01-11,0,28,0,3
"2523",2523,1,2018-01-23,1,9,0,1
"2524",2524,2,2018-02-14,0,29,0,1
"2525",2525,3,2016-10-06,1,34,0,2
"2526",2526,4,2018-02-04,1,31,1,3
"2527",2527,1,2016-07-08,0,25,0,1
"2528",2528,1,2018-02-24,1,25,0,1
"2529",2529,1,2016-12-11,0,68,0,1
"2530",2530,2,2017-01-01,1,14,0,2
"2531",2531,2,2016-11-15,1,71,0,1
"2532",2532,1,2018-04-13,0,35,1,2
"2533",2533,4,2018-03-11,0,34,0,3
"2534",2534,1,2017-06-29,0,34,1,1
"2535",2535,3,2016-12-17,0,40,0,1
"2536",2536,3,2016-10-04,0,37,0,1
"2537",2537,2,2018-01-01,0,25,0,1
"2538",2538,3,2017-10-09,0,8,0,3
"2539",2539,3,2016-12-12,0,31,0,2
"2540",2540,4,2018-04-07,0,21,0,3
"2541",2541,2,2018-03-25,0,14,0,1
"2542",2542,2,2017-09-05,1,26,0,3
"2543",2543,2,2016-10-27,0,45,1,2
"2544",2544,3,2017-09-17,1,32,0,2
"2545",2545,3,2017-11-28,0,30,0,1
"2546",2546,1,2018-01-15,0,41,0,3
"2547",2547,4,2016-09-30,0,26,0,1
"2548",2548,3,2018-03-22,1,28,0,3
"2549",2549,4,2016-11-25,0,28,1,3
"2550",2550,4,2018-01-12,0,32,1,2
"2551",2551,4,2018-02-01,0,8,0,3
"2552",2552,3,2016-07-01,1,25,0,3
"2553",2553,4,2017-08-08,0,10,0,1
"2554",2554,2,2016-09-08,0,66,0,2
"2555",2555,3,2018-01-30,1,22,0,3
"2556",2556,2,2018-02-23,1,29,0,3
"2557",2557,4,2016-12-11,0,34,0,3
"2558",2558,2,2017-12-01,1,20,0,1
"2559",2559,4,2017-05-11,1,32,0,3
"2560",2560,3,2016-07-22,0,34,0,3
"2561",2561,4,2018-01-18,1,30,0,2
"2562",2562,3,2017-10-23,0,32,0,2
"2563",2563,2,2018-01-18,0,6,0,1
"2564",2564,4,2016-10-25,0,8,0,1
"2565",2565,1,2016-12-07,0,31,0,1
"2566",2566,1,2018-03-29,1,41,0,1
"2567",2567,3,2018-02-14,0,32,0,2
"2568",2568,3,2018-03-04,1,12,0,1
"2569",2569,2,2018-04-20,0,32,0,1
"2570",2570,2,2017-08-13,1,10,0,1
"2571",2571,3,2016-07-13,1,24,0,3
"2572",2572,2,2018-04-28,1,16,0,3
"2573",2573,2,2018-02-14,0,34,0,1
"2574",2574,2,2017-03-15,1,10,0,1
"2575",2575,4,2016-09-17,1,35,1,3
"2576",2576,1,2018-03-28,0,19,0,1
"2577",2577,4,2016-12-24,1,8,0,2
"2578",2578,3,2018-03-18,0,37,0,3
"2579",2579,4,2018-04-01,1,10,0,3
"2580",2580,1,2018-01-04,1,34,0,2
"2581",2581,4,2018-02-20,0,78,0,2
"2582",2582,1,2018-03-13,1,11,0,2
"2583",2583,3,2017-12-19,0,18,1,2
"2584",2584,4,2016-09-02,0,35,1,3
"2585",2585,4,2018-03-03,0,28,0,1
"2586",2586,2,2018-04-03,1,14,1,3
"2587",2587,2,2016-10-08,0,32,0,2
"2588",2588,2,2016-12-09,0,20,0,2
"2589",2589,4,2018-03-18,0,34,0,3
"2590",2590,2,2016-12-06,0,7,0,3
"2591",2591,4,2018-01-18,1,43,0,1
"2592",2592,1,2018-03-25,0,25,0,1
"2593",2593,3,2018-04-14,0,28,0,1
"2594",2594,3,2016-11-25,0,16,0,2
"2595",2595,1,2018-03-05,1,9,0,3
"2596",2596,3,2018-04-11,0,46,1,2
"2597",2597,2,2016-12-05,1,33,0,1
"2598",2598,1,2017-07-03,1,17,1,2
"2599",2599,3,2018-01-14,1,10,0,3
"2600",2600,3,2018-04-29,1,25,0,3
"2601",2601,1,2016-11-29,1,71,0,3
"2602",2602,2,2017-08-04,1,12,0,1
"2603",2603,1,2017-08-14,0,23,0,1
"2604",2604,4,2018-01-24,0,37,1,1
"2605",2605,4,2018-03-07,1,12,0,1
"2606",2606,2,2018-02-24,0,23,0,3
"2607",2607,1,2018-03-22,0,28,0,2
"2608",2608,3,2016-12-16,1,27,0,3
"2609",2609,3,2016-11-07,1,31,0,2
"2610",2610,4,2018-01-10,1,22,1,2
"2611",2611,2,2017-10-15,1,22,0,3
"2612",2612,4,2018-04-27,0,40,1,1
"2613",2613,2,2018-03-19,0,39,0,3
"2614",2614,1,2018-04-24,1,29,0,3
"2615",2615,3,2018-01-28,1,24,0,3
"2616",2616,2,2016-09-06,0,48,0,2
"2617",2617,3,2018-03-09,0,9,1,3
"2618",2618,1,2017-11-08,0,66,0,1
"2619",2619,3,2016-10-12,0,78,0,2
"2620",2620,3,2017-03-07,1,15,0,1
"2621",2621,3,2017-01-19,0,35,0,2
"2622",2622,3,2018-03-03,1,26,0,2
"2623",2623,2,2018-04-21,1,31,0,2
"2624",2624,2,2018-04-19,1,33,0,1
"2625",2625,3,2018-04-12,0,28,0,2
"2626",2626,1,2016-12-01,1,34,1,1
"2627",2627,4,2017-09-10,1,24,0,2
"2628",2628,4,2016-08-30,0,23,1,2
"2629",2629,3,2016-10-07,0,21,0,3
"2630",2630,2,2018-02-10,0,27,0,2
"2631",2631,4,2018-04-11,0,35,0,2
"2632",2632,3,2018-02-25,0,12,0,2
"2633",2633,2,2017-07-12,0,17,0,2
"2634",2634,1,2017-07-30,1,25,0,1
"2635",2635,3,2016-11-14,1,35,0,2
"2636",2636,4,2017-06-13,0,27,0,1
"2637",2637,3,2016-07-04,1,19,0,2
"2638",2638,4,2016-09-25,0,14,0,1
"2639",2639,1,2018-03-18,1,9,0,3
"2640",2640,3,2016-11-16,0,23,0,3
"2641",2641,1,2016-07-04,0,29,0,3
"2642",2642,3,2016-11-17,1,32,1,2
"2643",2643,4,2018-04-22,1,12,0,2
"2644",2644,4,2016-10-25,1,52,1,1
"2645",2645,1,2018-04-10,0,19,0,3
"2646",2646,2,2018-03-11,1,17,0,2
"2647",2647,4,2018-03-06,0,45,1,1
"2648",2648,2,2017-03-26,0,31,0,3
"2649",2649,2,2017-03-20,0,19,1,3
"2650",2650,1,2016-07-16,0,31,0,3
"2651",2651,1,2018-04-12,0,32,0,1
"2652",2652,3,2018-01-14,0,23,1,2
"2653",2653,1,2017-05-29,0,19,1,1
"2654",2654,4,2018-03-23,0,27,0,2
"2655",2655,1,2018-04-03,0,23,0,1
"2656",2656,3,2018-01-15,0,15,1,2
"2657",2657,1,2018-04-19,1,23,0,3
"2658",2658,1,2016-07-26,1,23,0,1
"2659",2659,1,2016-07-31,0,47,0,1
"2660",2660,4,2016-07-01,1,29,0,1
"2661",2661,4,2018-03-28,1,14,0,2
"2662",2662,3,2016-08-12,0,31,0,2
"2663",2663,2,2017-05-29,1,14,0,2
"2664",2664,3,2018-01-26,0,28,0,2
"2665",2665,4,2018-03-14,0,20,0,3
"2666",2666,3,2018-04-19,0,49,0,2
"2667",2667,2,2016-09-01,0,36,0,1
"2668",2668,3,2017-08-19,0,35,0,2
"2669",2669,1,2017-03-27,1,33,0,1
"2670",2670,2,2018-01-27,1,27,0,3
"2671",2671,2,2018-04-06,0,31,0,1
"2672",2672,1,2018-04-24,0,45,0,3
"2673",2673,2,2017-06-20,1,18,0,1
"2674",2674,3,2016-10-25,1,41,1,1
"2675",2675,2,2018-03-04,0,11,0,2
"2676",2676,3,2017-12-23,0,28,0,2
"2677",2677,3,2018-02-16,0,17,0,1
"2678",2678,4,2017-09-12,1,28,1,2
"2679",2679,3,2018-04-14,1,29,0,2
"2680",2680,1,2017-05-19,0,30,0,2
"2681",2681,4,2017-01-28,0,10,0,1
"2682",2682,1,2018-03-11,0,17,0,1
"2683",2683,3,2018-03-21,0,65,1,1
"2684",2684,1,2016-10-09,0,31,0,1
"2685",2685,4,2016-08-20,0,43,0,2
"2686",2686,4,2017-08-28,0,35,1,3
"2687",2687,3,2018-04-06,0,8,0,1
"2688",2688,4,2016-10-18,0,24,1,3
"2689",2689,1,2016-11-15,1,27,0,1
"2690",2690,1,2018-03-01,1,46,0,1
"2691",2691,3,2017-02-01,0,26,0,2
"2692",2692,2,2018-04-15,0,19,1,3
"2693",2693,3,2016-10-06,1,34,0,2
"2694",2694,1,2018-03-03,1,6,0,3
"2695",2695,2,2016-07-03,0,25,0,2
"2696",2696,4,2018-01-20,1,21,0,2
"2697",2697,2,2016-10-19,0,34,0,1
"2698",2698,1,2018-01-18,1,28,0,3
"2699",2699,4,2016-08-13,1,27,0,3
"2700",2700,3,2016-08-13,0,46,0,3
"2701",2701,4,2018-01-09,1,29,0,3
"2702",2702,4,2018-03-18,0,6,0,1
"2703",2703,3,2017-10-19,0,8,0,2
"2704",2704,2,2018-03-27,0,27,0,1
"2705",2705,2,2016-09-26,0,28,0,1
"2706",2706,3,2018-01-18,1,28,0,3
"2707",2707,4,2017-05-07,0,22,0,3
"2708",2708,2,2018-01-13,0,26,1,2
"2709",2709,1,2016-10-15,0,17,1,2
"2710",2710,2,2018-02-24,0,14,1,2
"2711",2711,1,2018-03-18,0,15,1,3
"2712",2712,3,2017-06-12,0,19,1,2
"2713",2713,4,2017-07-24,1,28,0,3
"2714",2714,2,2016-08-20,0,14,0,1
"2715",2715,1,2017-01-02,0,11,0,1
"2716",2716,2,2018-02-17,1,15,0,2
"2717",2717,4,2016-11-02,0,53,0,2
"2718",2718,4,2018-02-12,0,32,0,2
"2719",2719,1,2018-03-11,1,20,0,2
"2720",2720,2,2018-04-01,0,31,1,3
"2721",2721,3,2016-11-23,0,47,0,2
"2722",2722,4,2017-01-17,1,28,0,2
"2723",2723,2,2018-03-24,0,12,0,2
"2724",2724,1,2018-03-19,0,21,0,3
"2725",2725,4,2018-01-27,0,16,0,2
"2726",2726,4,2018-01-28,0,22,1,3
"2727",2727,4,2016-09-02,0,11,0,2
"2728",2728,3,2017-10-20,0,33,0,2
"2729",2729,2,2016-07-15,1,23,1,3
"2730",2730,1,2017-05-12,0,30,1,3
"2731",2731,3,2018-04-01,0,25,0,2
"2732",2732,4,2016-11-08,1,15,1,3
"2733",2733,1,2016-09-06,0,31,0,2
"2734",2734,1,2017-08-23,0,25,0,2
"2735",2735,2,2017-08-14,1,27,0,2
"2736",2736,1,2016-12-29,0,17,1,1
"2737",2737,1,2018-02-13,1,28,0,1
"2738",2738,2,2017-10-19,1,28,0,1
"2739",2739,3,2016-11-24,0,50,0,2
"2740",2740,1,2018-03-01,0,30,1,3
"2741",2741,2,2018-03-07,1,22,1,1
"2742",2742,2,2016-12-26,1,14,0,1
"2743",2743,2,2018-02-11,0,11,0,2
"2744",2744,2,2018-02-08,1,21,0,2
"2745",2745,2,2018-02-14,1,27,1,1
"2746",2746,2,2016-11-01,0,14,1,1
"2747",2747,4,2016-09-12,0,30,0,3
"2748",2748,2,2018-04-29,1,32,0,2
"2749",2749,2,2018-02-06,1,20,1,1
"2750",2750,1,2018-03-16,1,15,0,3
"2751",2751,4,2016-11-13,0,31,1,1
"2752",2752,2,2018-01-04,0,26,0,1
"2753",2753,1,2018-03-03,0,27,1,3
"2754",2754,2,2018-01-12,0,38,0,2
"2755",2755,3,2016-07-07,0,31,0,1
"2756",2756,2,2016-11-21,0,19,0,2
"2757",2757,4,2016-11-23,1,59,0,3
"2758",2758,1,2017-09-01,1,16,0,3
"2759",2759,1,2018-04-09,0,32,0,2
"2760",2760,2,2018-02-13,1,12,0,2
"2761",2761,1,2018-02-19,0,12,0,1
"2762",2762,4,2017-01-27,0,30,1,2
"2763",2763,2,2018-04-11,1,57,0,2
"2764",2764,2,2018-01-04,0,34,0,1
"2765",2765,3,2016-11-23,1,22,1,2
"2766",2766,2,2016-11-29,1,14,0,2
"2767",2767,2,2017-09-02,0,45,0,3
"2768",2768,2,2016-08-24,1,27,0,3
"2769",2769,2,2017-11-29,0,30,0,1
"2770",2770,1,2018-03-07,0,34,0,3
"2771",2771,4,2016-12-10,0,36,0,1
"2772",2772,1,2018-01-29,1,21,0,3
"2773",2773,3,2018-03-02,1,33,1,2
"2774",2774,4,2017-07-02,0,42,0,1
"2775",2775,4,2018-02-16,0,9,0,3
"2776",2776,3,2016-12-01,1,42,0,1
"2777",2777,1,2016-11-24,1,66,0,3
"2778",2778,2,2018-02-26,1,20,0,1
"2779",2779,4,2018-01-09,0,8,0,3
"2780",2780,3,2016-07-09,0,40,0,3
"2781",2781,4,2018-04-13,0,33,0,1
"2782",2782,4,2018-03-16,0,29,1,2
"2783",2783,2,2017-09-19,0,29,1,3
"2784",2784,1,2018-03-10,1,34,0,2
"2785",2785,2,2018-01-23,1,30,0,3
"2786",2786,4,2018-03-25,1,33,0,2
"2787",2787,4,2018-01-02,1,14,0,3
"2788",2788,3,2016-10-24,1,23,0,1
"2789",2789,3,2018-01-01,1,35,0,2
"2790",2790,3,2017-02-22,0,7,0,3
"2791",2791,4,2018-04-13,1,71,0,3
"2792",2792,4,2018-04-16,0,20,1,1
"2793",2793,3,2018-04-08,1,14,0,3
"2794",2794,2,2017-11-26,0,41,0,1
"2795",2795,2,2017-06-09,0,10,1,2
"2796",2796,4,2017-05-13,1,25,0,2
"2797",2797,2,2018-01-15,0,19,0,2
"2798",2798,3,2017-04-27,0,32,0,3
"2799",2799,1,2018-04-17,0,36,0,2
"2800",2800,4,2017-05-14,1,6,1,1
"2801",2801,1,2018-04-27,1,31,0,2
"2802",2802,1,2018-01-05,1,33,1,3
"2803",2803,2,2016-09-07,0,17,0,3
"2804",2804,3,2018-03-21,1,16,1,1
"2805",2805,3,2016-12-02,0,33,0,2
"2806",2806,4,2016-11-16,1,29,0,1
"2807",2807,2,2016-10-07,0,9,0,1
"2808",2808,3,2016-11-08,1,34,0,1
"2809",2809,3,2018-03-26,0,8,0,1
"2810",2810,1,2017-12-16,1,14,0,2
"2811",2811,3,2017-02-16,0,33,0,2
"2812",2812,4,2018-04-10,1,27,1,3
"2813",2813,2,2018-03-19,0,8,0,1
"2814",2814,1,2018-04-24,1,46,0,1
"2815",2815,3,2016-08-14,1,44,0,2
"2816",2816,1,2018-02-19,1,17,0,1
"2817",2817,4,2017-08-02,0,14,0,2
"2818",2818,1,2016-12-16,1,47,0,2
"2819",2819,3,2017-03-03,0,29,1,2
"2820",2820,2,2016-10-26,0,32,1,2
"2821",2821,4,2016-11-02,0,33,0,1
"2822",2822,4,2016-08-15,0,14,0,2
"2823",2823,3,2017-05-18,0,33,0,3
"2824",2824,1,2016-09-08,1,20,0,3
"2825",2825,4,2018-03-06,0,29,0,2
"2826",2826,2,2016-11-18,0,73,1,2
"2827",2827,3,2018-01-16,1,45,1,2
"2828",2828,1,2017-03-17,0,13,0,3
"2829",2829,1,2018-03-11,1,15,0,3
"2830",2830,4,2018-03-22,1,30,0,1
"2831",2831,2,2018-02-25,0,10,0,1
"2832",2832,3,2018-01-04,1,31,0,2
"2833",2833,3,2016-08-30,0,31,0,1
"2834",2834,1,2018-03-21,1,31,1,2
"2835",2835,2,2018-02-28,0,45,0,3
"2836",2836,2,2016-09-27,0,46,0,2
"2837",2837,2,2016-09-09,1,24,0,1
"2838",2838,2,2016-07-07,1,25,0,3
"2839",2839,3,2018-02-23,0,35,1,2
"2840",2840,4,2016-12-27,1,23,0,2
"2841",2841,1,2018-02-01,0,23,0,3
"2842",2842,4,2018-03-30,0,13,0,3
"2843",2843,1,2017-07-21,0,36,0,3
"2844",2844,4,2018-04-18,1,9,1,2
"2845",2845,4,2018-04-19,1,19,1,3
"2846",2846,4,2017-09-29,1,13,0,1
"2847",2847,3,2018-01-04,0,12,0,2
"2848",2848,2,2018-04-25,1,17,1,2
"2849",2849,4,2018-03-09,0,60,0,3
"2850",2850,4,2018-03-05,0,23,0,3
"2851",2851,2,2018-04-27,0,28,0,3
"2852",2852,4,2018-04-03,0,36,0,2
"2853",2853,3,2018-04-28,0,34,0,3
"2854",2854,3,2017-01-11,1,29,0,1
"2855",2855,1,2018-04-06,1,42,0,2
"2856",2856,4,2018-02-22,1,21,0,2
"2857",2857,3,2018-01-25,0,32,1,2
"2858",2858,3,2018-03-17,1,44,0,2
"2859",2859,3,2017-12-07,1,9,0,3
"2860",2860,4,2016-11-12,0,24,0,3
"2861",2861,1,2018-02-23,0,41,0,1
"2862",2862,2,2017-07-25,0,23,0,2
"2863",2863,2,2016-11-08,1,40,0,3
"2864",2864,2,2018-01-01,0,15,0,3
"2865",2865,4,2018-01-25,0,36,0,1
"2866",2866,4,2018-03-24,1,20,0,2
"2867",2867,3,2016-11-24,0,10,0,1
"2868",2868,3,2018-02-24,0,22,0,2
"2869",2869,2,2018-03-14,1,15,0,2
"2870",2870,1,2018-01-11,0,27,1,2
"2871",2871,3,2018-03-26,0,26,0,3
"2872",2872,1,2017-01-30,0,16,0,1
"2873",2873,1,2018-01-22,0,52,0,3
"2874",2874,1,2018-01-17,1,58,0,1
"2875",2875,4,2018-02-21,1,13,0,1
"2876",2876,3,2016-09-23,1,16,0,2
"2877",2877,1,2018-03-31,1,29,1,1
"2878",2878,1,2018-02-16,0,44,0,3
"2879",2879,1,2016-08-10,0,27,0,3
"2880",2880,2,2018-03-04,1,30,0,3
"2881",2881,4,2018-03-28,0,27,1,2
"2882",2882,4,2017-06-05,0,13,1,1
"2883",2883,4,2017-05-21,1,8,0,1
"2884",2884,1,2017-02-22,0,26,0,3
"2885",2885,1,2016-10-08,0,7,0,3
"2886",2886,1,2018-02-24,1,24,0,1
"2887",2887,3,2018-03-04,1,37,1,3
"2888",2888,4,2018-02-05,1,30,0,3
"2889",2889,3,2018-01-01,0,10,0,2
"2890",2890,1,2016-09-26,1,45,0,3
"2891",2891,2,2018-01-08,1,30,0,1
"2892",2892,3,2018-01-11,1,35,0,2
"2893",2893,2,2018-04-16,0,34,0,2
"2894",2894,4,2018-04-03,0,33,0,1
"2895",2895,1,2017-01-26,0,15,0,2
"2896",2896,2,2017-02-14,0,32,1,1
"2897",2897,3,2018-02-01,0,23,0,2
"2898",2898,2,2016-08-14,0,20,1,3
"2899",2899,4,2018-01-04,1,8,0,3
"2900",2900,3,2018-02-09,0,34,0,1
"2901",2901,1,2018-03-31,1,10,0,2
"2902",2902,1,2018-03-07,1,18,0,1
"2903",2903,1,2016-09-06,0,31,0,2
"2904",2904,4,2016-09-07,0,31,0,1
"2905",2905,4,2018-03-21,0,33,0,1
"2906",2906,4,2016-11-07,0,23,0,2
"2907",2907,1,2018-02-19,0,15,0,1
"2908",2908,4,2018-03-18,1,31,0,1
"2909",2909,1,2018-02-15,1,20,0,3
"2910",2910,3,2016-11-26,0,19,0,2
"2911",2911,3,2018-03-04,0,20,0,3
"2912",2912,2,2017-02-12,0,26,0,2
"2913",2913,3,2016-12-29,1,20,0,3
"2914",2914,4,2018-03-14,0,52,0,1
"2915",2915,3,2018-01-24,1,32,0,1
"2916",2916,4,2017-01-07,1,44,0,3
"2917",2917,1,2018-04-07,1,17,0,3
"2918",2918,2,2016-09-27,1,40,0,3
"2919",2919,3,2018-03-01,1,7,0,1
"2920",2920,1,2017-05-16,1,25,0,1
"2921",2921,2,2018-03-22,0,26,0,1
"2922",2922,3,2018-04-24,1,32,0,3
"2923",2923,4,2016-09-05,0,30,0,1
"2924",2924,2,2018-03-23,0,20,0,1
"2925",2925,3,2016-09-27,0,27,0,1
"2926",2926,2,2018-04-03,0,19,0,2
"2927",2927,4,2018-04-30,0,14,0,1
"2928",2928,3,2018-03-31,1,32,0,2
"2929",2929,3,2016-07-06,0,16,0,1
"2930",2930,2,2016-07-14,1,23,1,2
"2931",2931,3,2018-04-14,0,16,0,1
"2932",2932,3,2018-01-11,0,21,0,3
"2933",2933,4,2018-01-24,0,19,0,3
"2934",2934,4,2016-08-25,1,22,0,3
"2935",2935,1,2017-02-01,0,26,1,3
"2936",2936,1,2018-02-15,1,27,0,1
"2937",2937,3,2018-01-11,1,34,1,1
"2938",2938,4,2016-11-08,0,13,0,3
"2939",2939,1,2016-12-10,0,25,0,2
"2940",2940,3,2017-06-29,1,49,0,1
"2941",2941,3,2017-01-25,0,13,0,2
"2942",2942,4,2017-06-01,0,27,1,3
"2943",2943,4,2018-01-08,0,14,0,2
"2944",2944,1,2016-10-16,1,22,1,2
"2945",2945,2,2016-08-27,0,29,0,1
"2946",2946,4,2018-03-21,0,11,0,3
"2947",2947,1,2018-04-30,1,29,1,2
"2948",2948,2,2018-01-18,1,36,1,1
"2949",2949,2,2018-01-09,0,57,0,3
"2950",2950,3,2017-02-20,1,34,0,2
"2951",2951,4,2018-02-05,1,6,1,1
"2952",2952,3,2018-02-22,0,35,0,2
"2953",2953,3,2018-01-15,0,26,0,3
"2954",2954,3,2018-04-26,0,9,1,2
"2955",2955,3,2018-03-27,0,52,0,3
"2956",2956,1,2016-08-30,0,12,0,1
"2957",2957,2,2016-12-11,0,19,0,1
"2958",2958,2,2018-03-20,1,27,0,2
"2959",2959,2,2016-08-17,0,26,0,1
"2960",2960,3,2016-08-18,0,26,0,3
"2961",2961,2,2018-04-23,0,31,0,3
"2962",2962,4,2016-08-05,0,26,0,3
"2963",2963,1,2016-10-11,0,46,0,1
"2964",2964,2,2016-07-20,0,14,1,1
"2965",2965,4,2016-07-08,1,77,0,3
"2966",2966,3,2018-01-25,1,39,0,1
"2967",2967,2,2018-02-24,1,21,0,2
"2968",2968,2,2018-03-27,1,45,1,2
"2969",2969,1,2016-08-02,1,27,1,3
"2970",2970,3,2018-02-02,1,47,1,1
"2971",2971,2,2016-07-03,0,16,0,2
"2972",2972,1,2016-07-02,0,25,1,1
"2973",2973,2,2016-11-01,0,9,1,2
"2974",2974,1,2017-03-28,0,31,0,2
"2975",2975,1,2018-02-10,1,32,0,1
"2976",2976,1,2017-01-04,0,12,0,2
"2977",2977,4,2017-12-21,0,30,0,3
"2978",2978,1,2018-03-08,1,16,0,2
"2979",2979,1,2018-03-15,0,32,0,3
"2980",2980,4,2018-03-19,0,24,0,1
"2981",2981,1,2017-05-13,0,19,0,3
"2982",2982,4,2016-07-19,1,32,0,1
"2983",2983,3,2018-01-06,0,9,0,3
"2984",2984,1,2018-01-12,0,30,1,2
"2985",2985,4,2018-03-13,1,14,0,1
"2986",2986,3,2018-04-01,0,28,0,2
"2987",2987,2,2018-03-26,0,14,1,1
